step,loss_value_function,loss_FOC_g,loss_FOC_a,loss_FOC_d,loss_FOC_S_g,loss_FOC_S_a,elapsed_time
259000,6.52451e-03,1.11506e-01,1.20928e-01,1.06956e-01,5.41416e+00,9.90147e-01,1402
260000,6.68698e-03,1.17471e-01,1.19237e-01,1.09533e-01,2.08985e+00,9.89790e-01,1408
261000,6.71275e-03,1.19073e-01,1.19170e-01,1.08693e-01,3.62851e+00,9.89993e-01,1413
262000,6.72606e-03,1.22428e-01,1.16805e-01,1.10856e-01,2.38631e+00,9.90114e-01,1418
263000,6.58543e-03,1.19467e-01,1.18381e-01,1.10411e-01,2.65900e+00,9.89614e-01,1423
264000,6.79254e-03,1.23446e-01,1.19554e-01,1.11982e-01,3.06347e+00,9.90201e-01,1428
265000,6.63357e-03,1.21853e-01,1.18863e-01,1.10500e-01,4.90348e+00,9.89623e-01,1434
266000,6.74613e-03,1.22119e-01,1.20546e-01,1.09778e-01,3.66772e+00,9.89565e-01,1439
267000,6.71881e-03,1.22345e-01,1.19178e-01,1.11277e-01,6.13118e+00,9.90142e-01,1444
268000,6.63659e-03,1.18482e-01,1.17030e-01,1.10633e-01,4.83079e+00,9.89453e-01,1449
269000,6.69724e-03,1.22503e-01,1.17767e-01,1.10568e-01,3.00818e+00,9.89864e-01,1454
270000,6.85777e-03,1.20292e-01,1.23286e-01,1.09918e-01,1.56010e+00,9.90017e-01,1459
271000,6.67041e-03,1.22628e-01,1.16220e-01,1.10931e-01,7.93820e-01,9.89967e-01,1465
272000,6.65323e-03,1.21651e-01,1.16224e-01,1.13160e-01,4.03885e-01,9.89908e-01,1470
273000,6.52816e-03,1.17890e-01,1.19355e-01,1.09020e-01,4.39203e-01,9.89975e-01,1475
274000,6.80648e-03,1.22071e-01,1.19843e-01,1.10659e-01,5.05735e-01,9.89932e-01,1480
275000,6.70690e-03,1.23510e-01,1.14739e-01,1.12438e-01,5.59978e-01,9.89941e-01,1485
276000,6.71255e-03,1.18854e-01,1.20442e-01,1.09574e-01,1.17661e+00,9.90052e-01,1491
277000,6.68342e-03,1.21549e-01,1.18611e-01,1.10100e-01,2.13469e+00,9.89815e-01,1496
278000,6.74395e-03,1.16696e-01,1.21677e-01,1.07705e-01,1.55483e+00,9.89753e-01,1501
279000,6.76230e-03,1.22298e-01,1.21447e-01,1.10481e-01,4.68621e+00,9.89604e-01,1506
280000,6.71031e-03,1.14698e-01,1.21382e-01,1.07528e-01,7.93663e+00,9.90197e-01,1511
281000,6.65626e-03,1.19571e-01,1.17809e-01,1.10496e-01,3.81583e+00,9.89619e-01,1517
282000,6.63650e-03,1.20620e-01,1.16954e-01,1.09764e-01,7.48413e+00,9.90172e-01,1522
283000,6.71829e-03,1.17018e-01,1.19503e-01,1.09255e-01,6.51914e+00,9.90189e-01,1527
284000,6.57455e-03,1.18965e-01,1.19392e-01,1.08880e-01,1.68880e+00,9.89708e-01,1532
285000,6.62163e-03,1.21843e-01,1.16513e-01,1.10331e-01,3.06397e+00,9.89826e-01,1537
286000,6.81864e-03,1.22402e-01,1.20963e-01,1.11140e-01,4.43959e+00,9.90086e-01,1542
287000,6.74422e-03,1.19498e-01,1.20032e-01,1.10293e-01,3.54693e+00,9.90035e-01,1548
288000,6.62152e-03,1.19391e-01,1.19854e-01,1.09490e-01,3.94466e+00,9.89955e-01,1553
289000,6.61566e-03,1.16223e-01,1.20279e-01,1.09303e-01,4.16481e+00,9.89759e-01,1558
290000,6.70474e-03,1.19605e-01,1.18041e-01,1.06226e-01,7.57480e+01,9.86205e-01,1563
291000,6.72069e-03,1.20055e-01,1.18710e-01,1.06106e-01,8.24536e+00,9.89103e-01,1568
292000,6.70686e-03,1.19699e-01,1.20636e-01,1.04958e-01,5.25207e+00,9.89775e-01,1574
293000,6.75165e-03,1.24277e-01,1.17672e-01,1.10866e-01,2.87913e+00,9.89931e-01,1579
294000,6.78911e-03,1.23267e-01,1.19005e-01,1.09731e-01,2.68423e+00,9.89925e-01,1584
295000,6.66942e-03,1.20271e-01,1.16901e-01,1.09173e-01,2.28895e+00,9.89879e-01,1589
296000,6.88313e-03,1.18709e-01,1.22225e-01,1.09164e-01,1.90589e+00,9.89961e-01,1594
297000,6.68963e-03,1.22162e-01,1.18161e-01,1.11905e-01,1.21895e+00,9.89905e-01,1600
298000,6.57425e-03,1.17355e-01,1.20152e-01,1.08735e-01,1.27226e+00,9.89842e-01,1605
299000,6.67793e-03,1.17860e-01,1.19544e-01,1.10456e-01,9.39281e-01,9.90025e-01,1610
