step,loss_value_function,loss_FOC_g,loss_FOC_a,loss_FOC_d,loss_FOC_S_g,loss_FOC_S_a,elapsed_time
33000,7.30402e-03,5.66379e+00,7.50312e+00,1.96755e+01,1.33468e-03,9.86412e-01,179
34000,7.40165e-03,5.28860e+00,7.98193e+00,1.79208e+01,1.38449e-03,9.86423e-01,183
35000,7.71601e-03,5.51788e+00,7.33403e+00,1.91098e+01,1.05264e-03,9.86423e-01,187
36000,7.56571e-03,5.17052e+00,7.41880e+00,1.95254e+01,1.23617e-03,9.86401e-01,191
37000,7.41554e-03,5.16752e+00,7.40406e+00,1.59119e+01,1.08366e-03,9.86414e-01,196
38000,7.94227e-03,5.10489e+00,6.82591e+00,1.82800e+01,1.38970e-03,9.86421e-01,200
39000,6.80943e-03,5.44878e+00,8.00556e+00,1.93555e+01,1.15894e-03,9.86407e-01,204
40000,7.64432e-03,5.13109e+00,7.46116e+00,1.84167e+01,7.53975e-04,9.86400e-01,208
41000,6.67257e-03,5.58406e+00,7.58478e+00,1.91396e+01,1.07397e-03,9.86413e-01,213
42000,7.83876e-03,5.04127e+00,7.22642e+00,1.97694e+01,7.43237e-04,9.86405e-01,217
43000,7.01158e-03,5.16041e+00,7.49566e+00,1.70151e+01,5.99753e-04,9.86418e-01,221
44000,7.85626e-03,5.28568e+00,7.42877e+00,1.79128e+01,5.79567e-04,9.86401e-01,225
45000,7.58768e-03,5.25790e+00,6.76566e+00,1.83203e+01,8.94258e-04,9.86395e-01,230
46000,6.95777e-03,5.47130e+00,7.70653e+00,1.96040e+01,8.33369e-04,9.86405e-01,234
47000,7.83513e-03,5.25160e+00,6.81474e+00,1.82134e+01,8.10093e-04,9.86402e-01,238
48000,7.59184e-03,5.41577e+00,7.81483e+00,2.08944e+01,8.37030e-04,9.86421e-01,242
49000,7.19728e-03,5.14490e+00,7.03479e+00,1.72537e+01,1.09769e-03,9.86420e-01,247
50000,7.97046e-03,5.20799e+00,7.73472e+00,1.74486e+01,6.78600e-04,9.86413e-01,251
51000,6.84635e-03,5.35050e+00,6.98494e+00,1.76487e+01,6.80144e-04,9.86414e-01,255
52000,7.26094e-03,5.07529e+00,7.05170e+00,1.70269e+01,6.86506e-04,9.86410e-01,259
53000,7.70593e-03,5.11687e+00,7.11215e+00,1.72482e+01,3.59413e-04,9.86418e-01,263
54000,6.89521e-03,4.94262e+00,8.27598e+00,1.71315e+01,1.34869e-03,9.86403e-01,268
55000,7.59915e-03,5.25203e+00,7.29154e+00,1.77526e+01,5.49817e-04,9.86415e-01,272
56000,6.88275e-03,5.56019e+00,7.67268e+00,1.94329e+01,4.06473e-04,9.86414e-01,276
57000,7.59955e-03,5.25001e+00,7.49747e+00,1.85569e+01,9.15068e-04,9.86419e-01,280
58000,7.42513e-03,5.09167e+00,7.56459e+00,1.85141e+01,4.12098e-04,9.86412e-01,285
59000,7.64353e-03,5.13594e+00,7.66197e+00,1.71055e+01,5.82004e-04,9.86412e-01,289
60000,7.49062e-03,5.09919e+00,7.44195e+00,1.79019e+01,5.37405e-04,9.86412e-01,293
61000,6.79430e-03,5.37466e+00,7.81092e+00,1.89717e+01,6.38451e-04,9.86407e-01,297
62000,8.21066e-03,4.96880e+00,7.21668e+00,1.70664e+01,7.37884e-04,9.86416e-01,302
63000,7.38050e-03,5.26585e+00,7.18166e+00,1.75045e+01,2.64540e-04,9.86415e-01,306
64000,7.01550e-03,5.00073e+00,8.23547e+00,1.78340e+01,5.81033e-04,9.86410e-01,310
65000,8.06925e-03,5.08560e+00,7.55128e+00,1.75505e+01,3.44988e-04,9.86411e-01,314
66000,6.59697e-03,5.28218e+00,8.24601e+00,1.81566e+01,3.90973e-04,9.86413e-01,319
67000,7.60274e-03,4.93959e+00,7.52836e+00,1.76640e+01,3.49753e-04,9.86411e-01,323
68000,7.59429e-03,5.30265e+00,6.93999e+00,1.75773e+01,4.07556e-04,9.86412e-01,327
69000,7.41498e-03,5.30236e+00,7.30367e+00,1.89245e+01,6.08562e-04,9.86413e-01,331
70000,6.54751e-03,5.40954e+00,7.93533e+00,1.71247e+01,5.39819e-04,9.86413e-01,335
71000,7.50855e-03,5.28009e+00,7.09024e+00,1.79363e+01,6.08279e-04,9.86411e-01,340
72000,7.24980e-03,5.34401e+00,7.80259e+00,1.93013e+01,6.22058e-04,9.86415e-01,344
73000,7.38743e-03,5.25245e+00,7.80509e+00,1.82936e+01,5.94401e-04,9.86410e-01,348
74000,6.70397e-03,5.40744e+00,8.16474e+00,1.81119e+01,7.03042e-04,9.86408e-01,352
75000,7.42240e-03,5.06629e+00,7.68108e+00,1.75033e+01,1.10477e-03,9.86412e-01,357
76000,7.40992e-03,5.13886e+00,7.65235e+00,1.73847e+01,6.69879e-04,9.86409e-01,361
77000,7.75363e-03,5.26609e+00,7.36658e+00,1.74623e+01,5.72850e-04,9.86415e-01,365
78000,8.09938e-03,5.27910e+00,7.67392e+00,1.72217e+01,6.45134e-04,9.86419e-01,369
79000,7.30983e-03,5.43654e+00,7.64081e+00,1.81581e+01,2.66866e-04,9.86413e-01,373
80000,7.17331e-03,5.24192e+00,7.52456e+00,1.82891e+01,5.96169e-04,9.86412e-01,378
81000,6.89969e-03,5.50985e+00,7.67555e+00,1.81303e+01,3.36610e-04,9.86410e-01,382
82000,6.67284e-03,5.24873e+00,7.23349e+00,1.69056e+01,7.85993e-04,9.86409e-01,386
83000,6.94437e-03,5.25028e+00,8.12882e+00,1.70827e+01,2.77661e-04,9.86409e-01,390
84000,7.72531e-03,5.12271e+00,7.47319e+00,1.70092e+01,2.90675e-04,9.86416e-01,395
85000,7.62456e-03,5.26794e+00,7.60107e+00,1.61133e+01,3.88085e-04,9.86414e-01,399
86000,7.18312e-03,5.21536e+00,7.65052e+00,1.72899e+01,2.74360e-04,9.86411e-01,403
87000,6.34450e-03,5.30517e+00,8.21622e+00,1.76069e+01,2.82638e-04,9.86411e-01,407
88000,6.88625e-03,5.33305e+00,7.83774e+00,1.88836e+01,3.86505e-04,9.86414e-01,411
89000,7.79852e-03,5.41579e+00,7.59219e+00,1.72154e+01,5.05999e-04,9.86414e-01,416
90000,7.19677e-03,5.12707e+00,7.34705e+00,1.74450e+01,3.53708e-04,9.86412e-01,420
91000,7.63293e-03,5.37884e+00,7.15353e+00,1.67612e+01,4.51626e-04,9.86413e-01,424
92000,7.02139e-03,5.61335e+00,6.98819e+00,1.79073e+01,2.33393e-04,9.86412e-01,428
93000,7.58395e-03,5.29034e+00,7.22726e+00,1.85216e+01,2.23884e-04,9.86413e-01,433
94000,6.73075e-03,5.31678e+00,8.39655e+00,1.74165e+01,3.19990e-04,9.86412e-01,437
95000,6.94522e-03,5.14045e+00,8.01449e+00,1.68684e+01,5.28289e-04,9.86414e-01,441
96000,7.91853e-03,5.05695e+00,7.09094e+00,1.65034e+01,2.87400e-04,9.86413e-01,445
97000,6.92394e-03,5.22048e+00,8.42659e+00,1.73959e+01,2.02954e-04,9.86412e-01,449
98000,7.13626e-03,5.25101e+00,7.24834e+00,1.71025e+01,2.11296e-04,9.86412e-01,454
99000,7.87386e-03,5.09014e+00,7.21366e+00,1.76371e+01,3.08525e-04,9.86412e-01,458
100000,7.36424e-03,5.12409e+00,7.18342e+00,1.71485e+01,3.64480e-04,9.86415e-01,462
101000,7.45974e-03,5.26784e+00,8.19127e+00,1.65359e+01,3.76091e-04,9.86412e-01,466
102000,6.68267e-03,5.26449e+00,7.90879e+00,1.66413e+01,2.05254e-04,9.86412e-01,471
103000,7.72534e-03,5.06307e+00,7.44018e+00,1.65823e+01,2.42176e-04,9.86412e-01,475
104000,6.83023e-03,5.13543e+00,8.19128e+00,1.66082e+01,1.99035e-04,9.86411e-01,479
105000,7.78298e-03,5.14149e+00,7.82840e+00,1.63509e+01,3.24400e-04,9.86412e-01,484
106000,7.49653e-03,5.04922e+00,7.62206e+00,1.61896e+01,1.98004e-04,9.86412e-01,488
107000,7.44500e-03,5.06260e+00,6.97049e+00,1.65521e+01,2.27892e-04,9.86410e-01,492
108000,7.75920e-03,5.15093e+00,7.34101e+00,1.71085e+01,2.77723e-04,9.86413e-01,496
109000,7.05278e-03,5.16070e+00,6.84092e+00,1.73021e+01,3.11596e-04,9.86412e-01,501
110000,6.94508e-03,5.39649e+00,7.64810e+00,1.76434e+01,3.37810e-04,9.86412e-01,505
111000,7.53854e-03,5.22181e+00,7.52577e+00,1.68586e+01,2.48520e-04,9.86412e-01,509
112000,7.97202e-03,5.01491e+00,7.02100e+00,1.71102e+01,1.93868e-04,9.86413e-01,513
113000,6.99863e-03,5.21260e+00,7.51911e+00,1.66919e+01,1.83391e-04,9.86411e-01,518
114000,7.43420e-03,5.15674e+00,7.78552e+00,1.79250e+01,3.27341e-04,9.86412e-01,522
115000,7.34477e-03,5.20921e+00,7.54942e+00,1.67009e+01,2.26738e-04,9.86413e-01,526
116000,7.30018e-03,5.49539e+00,7.40544e+00,1.70550e+01,2.35942e-04,9.86412e-01,530
117000,8.20675e-03,5.27224e+00,7.61642e+00,1.70440e+01,2.29995e-04,9.86412e-01,535
118000,7.04157e-03,5.32769e+00,7.48857e+00,1.75873e+01,2.30201e-04,9.86412e-01,539
119000,7.92966e-03,5.13266e+00,7.23450e+00,1.63844e+01,2.63193e-04,9.86412e-01,543
120000,8.03831e-03,5.02148e+00,7.72690e+00,1.59930e+01,1.85941e-04,9.86413e-01,547
121000,6.82510e-03,5.52345e+00,7.75747e+00,1.78271e+01,2.10326e-04,9.86412e-01,551
122000,7.68171e-03,5.41179e+00,6.91929e+00,1.69870e+01,1.80520e-04,9.86412e-01,556
123000,6.90864e-03,5.03895e+00,7.24663e+00,1.76394e+01,1.71654e-04,9.86412e-01,560
124000,6.99791e-03,5.38307e+00,7.20580e+00,1.83035e+01,1.95324e-04,9.86412e-01,564
125000,7.07455e-03,5.24638e+00,7.57278e+00,1.69648e+01,1.94030e-04,9.86413e-01,568
126000,7.85105e-03,5.37411e+00,7.20584e+00,1.76367e+01,3.22639e-04,9.86412e-01,573
127000,6.91968e-03,5.46447e+00,7.27988e+00,1.78758e+01,3.22690e-04,9.86412e-01,577
128000,7.17571e-03,5.12521e+00,7.65931e+00,1.71746e+01,2.34593e-04,9.86412e-01,581
129000,7.62476e-03,5.30014e+00,7.17262e+00,1.75896e+01,1.80484e-04,9.86412e-01,585
130000,7.74119e-03,4.81028e+00,8.07020e+00,1.68081e+01,2.02544e-04,9.86412e-01,590
131000,7.55764e-03,5.02038e+00,7.87914e+00,1.68759e+01,1.82981e-04,9.86413e-01,594
132000,7.77441e-03,5.07106e+00,7.56106e+00,1.67690e+01,1.86457e-04,9.86412e-01,598
133000,7.37817e-03,5.23604e+00,7.75066e+00,1.63896e+01,1.94608e-04,9.86412e-01,602
134000,7.42789e-03,5.18454e+00,8.35416e+00,1.77779e+01,1.75082e-04,9.86412e-01,607
135000,7.63192e-03,5.11684e+00,7.56517e+00,1.66214e+01,1.87585e-04,9.86413e-01,611
136000,7.13789e-03,5.40195e+00,7.25830e+00,1.77212e+01,1.88115e-04,9.86413e-01,615
137000,7.42569e-03,4.96264e+00,7.16623e+00,1.69921e+01,2.76583e-04,9.86413e-01,619
138000,7.34810e-03,5.33146e+00,7.57264e+00,1.74192e+01,1.84560e-04,9.86412e-01,624
139000,7.87340e-03,5.33549e+00,6.89289e+00,1.71909e+01,1.83077e-04,9.86412e-01,628
140000,7.21327e-03,5.11503e+00,7.71668e+00,1.74251e+01,1.98457e-04,9.86413e-01,632
141000,6.81205e-03,5.44273e+00,7.60353e+00,1.79424e+01,2.23151e-04,9.86412e-01,636
142000,7.83433e-03,4.98514e+00,7.22757e+00,1.72098e+01,2.02738e-04,9.86413e-01,641
143000,6.98840e-03,5.43958e+00,7.85889e+00,1.78743e+01,1.79536e-04,9.86412e-01,645
144000,7.27409e-03,5.30231e+00,7.08188e+00,1.71340e+01,1.75552e-04,9.86412e-01,649
145000,7.24184e-03,5.17905e+00,7.74524e+00,1.76217e+01,2.94136e-04,9.86413e-01,653
146000,7.20586e-03,5.23003e+00,7.57701e+00,1.71198e+01,3.91966e-04,9.86412e-01,658
147000,7.25421e-03,5.12793e+00,7.44638e+00,1.66084e+01,3.57559e-04,9.86412e-01,662
148000,8.25256e-03,5.10690e+00,6.76972e+00,1.64935e+01,1.93730e-04,9.86412e-01,666
149000,7.40994e-03,5.18043e+00,7.27304e+00,1.73020e+01,2.39174e-04,9.86412e-01,670
150000,7.00340e-03,5.38763e+00,7.70918e+00,1.75907e+01,1.77283e-04,9.86412e-01,675
151000,7.54690e-03,5.13975e+00,7.70282e+00,1.68706e+01,1.85225e-04,9.86412e-01,679
152000,7.50902e-03,5.20106e+00,7.41419e+00,1.60340e+01,1.81238e-04,9.86412e-01,683
153000,7.53673e-03,5.16893e+00,7.31422e+00,1.58936e+01,2.05072e-04,9.86412e-01,687
154000,7.08560e-03,5.22257e+00,7.13978e+00,1.66557e+01,2.02346e-04,9.86412e-01,692
155000,7.04516e-03,5.30232e+00,7.48382e+00,1.71417e+01,1.69764e-04,9.86412e-01,696
156000,7.74730e-03,5.06900e+00,7.91125e+00,1.68157e+01,1.83250e-04,9.86413e-01,700
157000,7.96552e-03,5.09328e+00,7.29463e+00,1.67835e+01,2.05964e-04,9.86413e-01,704
158000,7.31571e-03,5.22470e+00,7.78312e+00,1.71325e+01,1.66882e-04,9.86413e-01,708
159000,7.30020e-03,5.22767e+00,7.07241e+00,1.69818e+01,1.88674e-04,9.86412e-01,713
160000,7.63563e-03,5.23285e+00,7.43862e+00,1.70919e+01,1.72450e-04,9.86412e-01,717
161000,6.73051e-03,5.12017e+00,8.30499e+00,1.66971e+01,1.90478e-04,9.86412e-01,721
162000,8.25226e-03,4.98037e+00,7.05517e+00,1.57957e+01,1.71179e-04,9.86412e-01,725
163000,7.82614e-03,5.39773e+00,6.89870e+00,1.73095e+01,2.43869e-04,9.86412e-01,730
164000,6.81461e-03,5.53390e+00,8.49853e+00,1.78464e+01,2.13272e-04,9.86411e-01,734
165000,7.16445e-03,5.30825e+00,7.41667e+00,1.73158e+01,1.50618e-04,9.86412e-01,738
166000,8.26602e-03,4.95577e+00,6.62999e+00,1.62281e+01,2.84936e-04,9.86412e-01,742
167000,6.71713e-03,5.32718e+00,7.01559e+00,1.80161e+01,1.68728e-04,9.86413e-01,747
168000,7.20641e-03,5.13796e+00,7.89741e+00,1.65319e+01,1.90049e-04,9.86412e-01,751
169000,7.09550e-03,5.10438e+00,8.56477e+00,1.69526e+01,2.10893e-04,9.86412e-01,755
170000,8.07820e-03,5.42953e+00,7.33177e+00,1.61650e+01,1.85589e-04,9.86412e-01,759
171000,7.63653e-03,5.25715e+00,7.11714e+00,1.66085e+01,1.56321e-04,9.86412e-01,763
172000,7.86115e-03,5.24993e+00,7.93593e+00,1.67976e+01,2.07746e-04,9.86412e-01,768
173000,7.55341e-03,5.27051e+00,7.12170e+00,1.69579e+01,3.64922e-04,9.86412e-01,772
174000,7.11867e-03,5.40802e+00,8.03877e+00,1.65505e+01,1.97621e-04,9.86412e-01,776
175000,8.16969e-03,5.11660e+00,6.80276e+00,1.74518e+01,2.60690e-04,9.86412e-01,780
176000,7.88858e-03,5.17994e+00,7.60021e+00,1.68029e+01,2.03406e-04,9.86412e-01,785
177000,7.82668e-03,5.13697e+00,7.12272e+00,1.66120e+01,1.88079e-04,9.86412e-01,789
178000,7.98001e-03,5.23239e+00,7.17275e+00,1.64204e+01,2.31781e-04,9.86412e-01,793
179000,7.42075e-03,5.12241e+00,8.08577e+00,1.60244e+01,1.84065e-04,9.86412e-01,797
180000,7.22200e-03,5.40493e+00,7.49566e+00,1.76509e+01,1.59569e-04,9.86412e-01,801
181000,6.50228e-03,5.45276e+00,7.85073e+00,1.78020e+01,1.68808e-04,9.86412e-01,806
182000,7.38033e-03,5.39235e+00,6.98127e+00,1.70656e+01,1.57005e-04,9.86413e-01,810
183000,8.33119e-03,5.18623e+00,7.25734e+00,1.75769e+01,2.25064e-04,9.86412e-01,814
184000,7.08119e-03,5.20394e+00,8.39144e+00,1.71480e+01,1.67070e-04,9.86412e-01,818
185000,8.36184e-03,5.09348e+00,7.57883e+00,1.68871e+01,1.98346e-04,9.86412e-01,823
186000,7.50862e-03,5.00788e+00,7.45724e+00,1.65950e+01,1.83442e-04,9.86412e-01,827
187000,7.21551e-03,5.13505e+00,8.06123e+00,1.71326e+01,1.74195e-04,9.86412e-01,831
188000,7.66012e-03,5.06778e+00,7.51305e+00,1.60501e+01,1.85045e-04,9.86412e-01,835
189000,7.24757e-03,5.36834e+00,7.84326e+00,1.83237e+01,1.59657e-04,9.86412e-01,839
190000,7.45182e-03,5.25477e+00,7.65156e+00,1.63557e+01,1.94566e-04,9.86412e-01,844
191000,8.44858e-03,5.26299e+00,7.43414e+00,1.72682e+01,2.05041e-04,9.86412e-01,848
192000,6.81691e-03,5.48828e+00,7.69936e+00,1.73083e+01,3.21446e-04,9.86412e-01,852
193000,7.47658e-03,5.26133e+00,7.14256e+00,1.70015e+01,1.81159e-04,9.86412e-01,856
194000,7.61988e-03,5.19050e+00,7.16970e+00,1.67081e+01,2.13282e-04,9.86412e-01,860
195000,7.16352e-03,5.62572e+00,6.83854e+00,1.74694e+01,1.67236e-04,9.86412e-01,865
196000,8.14467e-03,5.25829e+00,6.89161e+00,1.69557e+01,2.00074e-04,9.86412e-01,869
197000,8.03288e-03,5.28825e+00,6.98327e+00,1.67662e+01,1.85685e-04,9.86412e-01,873
198000,8.17112e-03,5.23603e+00,6.96191e+00,1.56481e+01,1.71013e-04,9.86413e-01,877
199000,8.22392e-03,5.27964e+00,7.17553e+00,1.73754e+01,1.65272e-04,9.86412e-01,882
