step,loss_value_function,loss_FOC_g,loss_FOC_a,loss_FOC_d,loss_FOC_S_g,loss_FOC_S_a,elapsed_time
53000,6.71519e-03,1.19604e-01,1.20183e-01,1.11560e-01,9.51731e-01,9.89691e-01,315
54000,6.56116e-03,1.17621e-01,1.15754e-01,1.13720e-01,9.82536e-01,9.89879e-01,320
55000,6.60696e-03,1.20564e-01,1.17265e-01,1.11062e-01,2.19574e+00,9.89803e-01,325
56000,6.52408e-03,1.15083e-01,1.20631e-01,1.08115e-01,7.38529e-01,9.89854e-01,330
57000,6.72862e-03,1.22574e-01,1.18101e-01,1.11557e-01,1.23836e+00,9.89839e-01,335
58000,6.92820e-03,1.25519e-01,1.15927e-01,1.15940e-01,1.35669e+00,9.89846e-01,340
59000,6.69796e-03,1.23411e-01,1.18413e-01,1.13583e-01,1.79347e+00,9.89814e-01,345
60000,6.70338e-03,1.21196e-01,1.18277e-01,1.12409e-01,9.01358e-01,9.89811e-01,350
61000,6.67713e-03,1.15515e-01,1.20147e-01,1.08134e-01,9.27311e-01,9.89841e-01,355
62000,6.74293e-03,1.21812e-01,1.20125e-01,1.13498e-01,6.77723e-01,9.89905e-01,360
63000,6.72451e-03,1.19958e-01,1.19015e-01,1.11035e-01,1.32124e+00,9.89870e-01,365
64000,6.67234e-03,1.18993e-01,1.18915e-01,1.10627e-01,7.47063e-01,9.89759e-01,370
65000,6.77615e-03,1.19966e-01,1.20509e-01,1.10462e-01,1.01245e+00,9.89852e-01,375
66000,6.72700e-03,1.22197e-01,1.17610e-01,1.12630e-01,1.03893e+00,9.89832e-01,380
67000,6.74943e-03,1.21407e-01,1.16587e-01,1.13101e-01,9.38442e-01,9.89838e-01,385
68000,6.77192e-03,1.22953e-01,1.16754e-01,1.13009e-01,1.99575e+00,9.89833e-01,390
69000,6.77790e-03,1.15784e-01,1.22267e-01,1.09279e-01,2.16115e+00,9.89827e-01,395
70000,6.57970e-03,1.19590e-01,1.17993e-01,1.11179e-01,5.59927e-01,9.89884e-01,400
71000,6.78255e-03,1.19494e-01,1.19562e-01,1.11361e-01,8.17667e-01,9.89899e-01,405
72000,6.61159e-03,1.15105e-01,1.18250e-01,1.09194e-01,8.23111e-01,9.89934e-01,410
73000,6.70807e-03,1.19734e-01,1.19998e-01,1.13066e-01,1.06327e+00,9.89870e-01,415
74000,6.63306e-03,1.20194e-01,1.14310e-01,1.13104e-01,4.60983e-01,9.89877e-01,420
75000,6.70190e-03,1.21286e-01,1.19120e-01,1.10920e-01,9.00389e-01,9.89890e-01,425
76000,6.75142e-03,1.18228e-01,1.22445e-01,1.09944e-01,1.43719e+00,9.89831e-01,430
77000,6.49670e-03,1.20501e-01,1.16465e-01,1.13677e-01,7.03528e-01,9.89906e-01,435
78000,6.73375e-03,1.21734e-01,1.18825e-01,1.11359e-01,1.11411e+00,9.89918e-01,440
79000,6.55567e-03,1.14879e-01,1.20489e-01,1.08076e-01,1.72933e+00,9.89794e-01,445
80000,6.74148e-03,1.17904e-01,1.21246e-01,1.09896e-01,6.92326e-01,9.89913e-01,449
81000,6.56810e-03,1.19723e-01,1.15608e-01,1.11814e-01,2.63707e+00,9.89726e-01,454
82000,6.74902e-03,1.18845e-01,1.19179e-01,1.10195e-01,1.03943e+00,9.89888e-01,459
83000,6.64250e-03,1.23809e-01,1.15061e-01,1.15155e-01,8.96886e-01,9.89868e-01,464
84000,6.62572e-03,1.20040e-01,1.16797e-01,1.10845e-01,5.12067e-01,9.89893e-01,469
85000,6.66991e-03,1.20504e-01,1.17749e-01,1.12149e-01,1.79499e+00,9.89802e-01,474
86000,6.76167e-03,1.18550e-01,1.18622e-01,1.10630e-01,1.64826e+00,9.89825e-01,479
87000,6.47989e-03,1.13927e-01,1.15875e-01,1.09136e-01,7.92575e-01,9.89844e-01,484
88000,6.63618e-03,1.20635e-01,1.16368e-01,1.12462e-01,1.07223e+00,9.89934e-01,489
89000,6.74339e-03,1.19440e-01,1.21477e-01,1.09856e-01,1.74858e+00,9.89815e-01,494
90000,6.77677e-03,1.20789e-01,1.18255e-01,1.14400e-01,5.66130e-01,9.89905e-01,499
91000,6.70059e-03,1.20069e-01,1.18057e-01,1.10909e-01,1.09631e+00,9.89910e-01,504
92000,6.63229e-03,1.18307e-01,1.17341e-01,1.09775e-01,1.10799e+00,9.89939e-01,509
93000,6.65320e-03,1.19655e-01,1.17844e-01,1.09286e-01,7.34439e-01,9.89933e-01,514
94000,6.65276e-03,1.17051e-01,1.20309e-01,1.09521e-01,7.93530e-01,9.89929e-01,519
95000,6.70071e-03,1.18309e-01,1.18077e-01,1.11875e-01,7.73540e-01,9.89898e-01,524
96000,6.76295e-03,1.19771e-01,1.20502e-01,1.11201e-01,7.97096e-01,9.89883e-01,529
97000,6.60840e-03,1.21798e-01,1.13634e-01,1.13422e-01,1.15894e-01,9.89875e-01,534
98000,6.73567e-03,1.21052e-01,1.19766e-01,1.11985e-01,1.79848e+00,9.89820e-01,539
99000,6.71891e-03,1.19943e-01,1.18696e-01,1.13602e-01,4.47399e-01,9.89899e-01,544
100000,6.87348e-03,1.19526e-01,1.23501e-01,1.12436e-01,7.45623e-01,9.89893e-01,549
101000,6.62601e-03,1.20384e-01,1.18045e-01,1.11641e-01,8.86040e-01,9.89879e-01,554
102000,6.63935e-03,1.19731e-01,1.13716e-01,1.11844e-01,7.11644e-01,9.89918e-01,559
103000,6.63916e-03,1.20358e-01,1.18924e-01,1.12226e-01,1.58873e+00,9.89912e-01,564
104000,6.61750e-03,1.18825e-01,1.17304e-01,1.12126e-01,4.99467e-01,9.89921e-01,568
105000,6.69918e-03,1.18617e-01,1.22260e-01,1.10689e-01,8.24922e-01,9.89949e-01,573
106000,6.80373e-03,1.24601e-01,1.18184e-01,1.14501e-01,2.03418e+00,9.89894e-01,578
107000,6.77957e-03,1.22194e-01,1.16063e-01,1.12238e-01,9.05138e-01,9.89919e-01,583
108000,6.74435e-03,1.18971e-01,1.19544e-01,1.11305e-01,1.09158e+00,9.89932e-01,588
109000,6.63195e-03,1.19046e-01,1.19457e-01,1.12652e-01,9.65071e-01,9.89955e-01,593
110000,6.63622e-03,1.20780e-01,1.15515e-01,1.11744e-01,6.33610e-01,9.89872e-01,598
111000,6.67896e-03,1.23576e-01,1.16587e-01,1.13800e-01,8.57987e-01,9.89942e-01,603
112000,6.71229e-03,1.21461e-01,1.21852e-01,1.11198e-01,8.72311e-01,9.89942e-01,608
113000,6.62248e-03,1.18251e-01,1.19063e-01,1.09676e-01,7.36244e-01,9.89908e-01,613
114000,6.73184e-03,1.20477e-01,1.18166e-01,1.12128e-01,8.58688e-01,9.89895e-01,618
115000,6.72512e-03,1.18390e-01,1.22006e-01,1.11145e-01,5.96965e-01,9.89904e-01,623
116000,6.67070e-03,1.16349e-01,1.20697e-01,1.08279e-01,5.72042e-01,9.89918e-01,628
117000,6.72145e-03,1.22705e-01,1.21470e-01,1.11044e-01,8.38099e-01,9.89876e-01,633
118000,6.60764e-03,1.15021e-01,1.19726e-01,1.08377e-01,1.60895e-01,9.89837e-01,638
119000,6.79005e-03,1.19407e-01,1.23004e-01,1.09349e-01,6.27841e-01,9.89927e-01,643
120000,6.73979e-03,1.21403e-01,1.20711e-01,1.10819e-01,6.36560e-01,9.89901e-01,648
121000,6.55551e-03,1.17527e-01,1.19521e-01,1.09236e-01,9.39151e-01,9.89960e-01,653
122000,6.69185e-03,1.20130e-01,1.21993e-01,1.10610e-01,4.25362e-01,9.89882e-01,658
123000,6.73371e-03,1.19723e-01,1.18973e-01,1.10200e-01,3.58520e-01,9.89914e-01,663
124000,6.71677e-03,1.16880e-01,1.19453e-01,1.10548e-01,1.96126e+00,9.89838e-01,668
125000,6.61498e-03,1.19478e-01,1.17969e-01,1.10747e-01,5.47280e-01,9.89927e-01,673
126000,6.66132e-03,1.17687e-01,1.19713e-01,1.09430e-01,1.86138e+00,9.89865e-01,678
127000,6.50076e-03,1.15329e-01,1.20963e-01,1.09253e-01,6.70960e-01,9.89929e-01,683
128000,6.69507e-03,1.19667e-01,1.18789e-01,1.10446e-01,5.53297e-01,9.89896e-01,688
129000,6.70057e-03,1.20411e-01,1.18097e-01,1.10538e-01,4.39311e-01,9.89906e-01,693
130000,6.76092e-03,1.25254e-01,1.14995e-01,1.14518e-01,1.59259e+00,9.89946e-01,698
131000,6.80573e-03,1.20646e-01,1.21131e-01,1.10769e-01,8.63256e-01,9.89896e-01,703
132000,6.71497e-03,1.16104e-01,1.20318e-01,1.08352e-01,1.76685e+00,9.89806e-01,708
133000,6.74208e-03,1.19096e-01,1.20432e-01,1.10181e-01,7.54594e-01,9.89857e-01,713
134000,6.67123e-03,1.23075e-01,1.16360e-01,1.14044e-01,3.75647e-01,9.89894e-01,717
135000,6.64720e-03,1.19170e-01,1.16886e-01,1.12560e-01,8.49669e-01,9.89920e-01,722
136000,6.66076e-03,1.16810e-01,1.20363e-01,1.10419e-01,7.72547e-01,9.89876e-01,727
137000,6.62187e-03,1.16125e-01,1.18684e-01,1.11980e-01,3.27997e-01,9.89904e-01,732
138000,6.68006e-03,1.19704e-01,1.18901e-01,1.11691e-01,8.26309e-01,9.89896e-01,737
139000,6.66662e-03,1.22074e-01,1.18533e-01,1.14214e-01,7.15483e-01,9.89934e-01,742
140000,6.64675e-03,1.17876e-01,1.18336e-01,1.10587e-01,4.67892e-01,9.89913e-01,747
141000,6.70229e-03,1.21485e-01,1.15026e-01,1.13502e-01,1.55793e+00,9.89934e-01,752
142000,6.73143e-03,1.21711e-01,1.19236e-01,1.13202e-01,5.83235e-01,9.89951e-01,757
143000,6.65107e-03,1.18920e-01,1.18508e-01,1.11235e-01,9.53256e-02,9.89953e-01,762
144000,6.78728e-03,1.22711e-01,1.20829e-01,1.11426e-01,2.97942e-01,9.89948e-01,767
145000,6.70500e-03,1.17131e-01,1.20887e-01,1.08763e-01,4.36754e-01,9.89934e-01,772
146000,6.68819e-03,1.18354e-01,1.20597e-01,1.10070e-01,3.14073e-01,9.89949e-01,777
147000,6.69174e-03,1.19649e-01,1.19617e-01,1.11572e-01,1.63503e-01,9.89941e-01,782
148000,6.86305e-03,1.25572e-01,1.18298e-01,1.14449e-01,2.14997e-01,9.89937e-01,787
149000,6.75962e-03,1.20978e-01,1.17761e-01,1.11928e-01,3.60264e-01,9.89962e-01,792
150000,6.67706e-03,1.18797e-01,1.19260e-01,1.11182e-01,2.79686e-01,9.89942e-01,797
151000,6.67708e-03,1.20616e-01,1.15709e-01,1.12648e-01,4.64366e-01,9.89936e-01,802
152000,6.77538e-03,1.17723e-01,1.21955e-01,1.08437e-01,1.38552e-01,9.89927e-01,807
153000,6.70465e-03,1.16355e-01,1.23315e-01,1.09941e-01,3.35423e-01,9.89949e-01,812
154000,6.79847e-03,1.16792e-01,1.20807e-01,1.07577e-01,3.21554e-01,9.89917e-01,817
155000,6.59082e-03,1.17136e-01,1.18164e-01,1.11806e-01,2.57867e-01,9.89960e-01,822
156000,6.82683e-03,1.23079e-01,1.19793e-01,1.11987e-01,1.13212e-01,9.89958e-01,827
157000,6.76067e-03,1.21942e-01,1.22098e-01,1.11918e-01,2.33148e-01,9.89930e-01,832
158000,6.59925e-03,1.19540e-01,1.18557e-01,1.11049e-01,3.33512e-01,9.89946e-01,837
159000,6.65603e-03,1.20027e-01,1.16253e-01,1.14304e-01,5.42524e-01,9.89936e-01,842
160000,6.72007e-03,1.21328e-01,1.20891e-01,1.10883e-01,1.23974e-01,9.89975e-01,847
161000,6.61522e-03,1.20836e-01,1.10529e-01,1.14817e-01,1.46896e-01,9.89943e-01,852
162000,6.89299e-03,1.20847e-01,1.22104e-01,1.09932e-01,4.60792e-01,9.89949e-01,857
163000,6.80537e-03,1.18660e-01,1.24593e-01,1.08744e-01,1.79361e-01,9.89946e-01,862
164000,6.52781e-03,1.20212e-01,1.17287e-01,1.11561e-01,1.19132e-01,9.89963e-01,867
165000,6.63505e-03,1.22048e-01,1.17081e-01,1.12672e-01,2.69477e-01,9.89954e-01,872
166000,6.81231e-03,1.22061e-01,1.20338e-01,1.11771e-01,2.04232e-01,9.89957e-01,877
167000,6.65513e-03,1.15660e-01,1.20780e-01,1.08811e-01,2.02182e-01,9.89977e-01,882
168000,6.67402e-03,1.23303e-01,1.15733e-01,1.13986e-01,1.07018e-01,9.89957e-01,887
169000,6.73694e-03,1.21169e-01,1.17578e-01,1.11264e-01,2.33875e-01,9.89944e-01,892
170000,6.57086e-03,1.18766e-01,1.19067e-01,1.10208e-01,2.94805e-01,9.89938e-01,896
171000,6.79781e-03,1.20758e-01,1.21534e-01,1.10394e-01,1.17958e-01,9.89943e-01,901
172000,6.83958e-03,1.19921e-01,1.21844e-01,1.09535e-01,2.94217e-01,9.89951e-01,906
173000,6.68756e-03,1.19075e-01,1.19991e-01,1.10360e-01,2.10667e-01,9.89979e-01,911
174000,6.69585e-03,1.14773e-01,1.23152e-01,1.07926e-01,7.36393e-02,9.89967e-01,916
175000,6.80684e-03,1.18770e-01,1.22085e-01,1.12598e-01,1.37371e-01,9.89959e-01,921
176000,6.69426e-03,1.20127e-01,1.19242e-01,1.09757e-01,1.51367e-01,9.89945e-01,926
177000,6.78353e-03,1.19329e-01,1.21449e-01,1.11261e-01,4.30719e-01,9.89952e-01,931
178000,6.70798e-03,1.20370e-01,1.20424e-01,1.12116e-01,2.46309e-01,9.89970e-01,936
179000,6.66171e-03,1.20219e-01,1.17822e-01,1.13221e-01,1.33034e-01,9.89956e-01,941
180000,6.62392e-03,1.20103e-01,1.19215e-01,1.11427e-01,2.13293e-01,9.89972e-01,946
181000,6.67630e-03,1.17046e-01,1.19693e-01,1.08815e-01,3.81702e-01,9.89940e-01,951
182000,6.74534e-03,1.23308e-01,1.19766e-01,1.12076e-01,1.45892e-01,9.89970e-01,956
183000,6.71978e-03,1.20223e-01,1.23827e-01,1.10597e-01,5.72728e-01,9.89945e-01,961
184000,6.59162e-03,1.18813e-01,1.20531e-01,1.08544e-01,1.11515e-01,9.89953e-01,966
185000,6.79064e-03,1.22772e-01,1.21062e-01,1.11060e-01,1.00391e-01,9.89946e-01,971
186000,6.79841e-03,1.19723e-01,1.20461e-01,1.10024e-01,1.11860e-01,9.89924e-01,976
187000,6.69876e-03,1.16415e-01,1.24353e-01,1.07812e-01,3.89487e-01,9.89954e-01,981
188000,6.68845e-03,1.20934e-01,1.20838e-01,1.13458e-01,2.33596e-01,9.89961e-01,986
189000,6.70331e-03,1.19682e-01,1.21128e-01,1.08342e-01,1.72752e-01,9.89954e-01,991
190000,6.70758e-03,1.22996e-01,1.16515e-01,1.12879e-01,1.37994e-01,9.89977e-01,996
191000,6.76335e-03,1.21880e-01,1.21239e-01,1.10475e-01,1.41666e-01,9.89948e-01,1001
192000,6.62510e-03,1.22066e-01,1.16144e-01,1.11138e-01,1.22372e-01,9.89963e-01,1006
193000,6.78150e-03,1.20180e-01,1.19464e-01,1.09129e-01,3.99199e-01,9.89955e-01,1011
194000,6.71931e-03,1.20207e-01,1.18763e-01,1.11741e-01,1.31236e-01,9.89954e-01,1016
195000,6.70778e-03,1.16839e-01,1.22472e-01,1.06688e-01,4.03774e-01,9.89933e-01,1021
196000,6.74009e-03,1.18013e-01,1.20749e-01,1.08906e-01,8.27519e-02,9.89946e-01,1026
197000,6.74684e-03,1.20752e-01,1.18284e-01,1.11244e-01,1.83498e-01,9.89979e-01,1031
198000,6.79804e-03,1.17530e-01,1.22729e-01,1.09491e-01,2.02437e-01,9.89943e-01,1036
199000,6.74374e-03,1.21790e-01,1.21003e-01,1.12753e-01,1.31828e-01,9.89962e-01,1041
200000,6.68023e-03,1.17336e-01,1.22849e-01,1.08366e-01,3.71332e-01,9.89934e-01,1046
201000,6.67553e-03,1.19407e-01,1.19164e-01,1.10579e-01,1.79499e-01,9.89971e-01,1051
202000,6.68755e-03,1.18290e-01,1.19702e-01,1.08035e-01,1.60759e-01,9.89985e-01,1056
203000,6.83461e-03,1.20343e-01,1.21221e-01,1.10965e-01,1.48762e-01,9.89966e-01,1061
204000,6.71869e-03,1.20201e-01,1.18338e-01,1.11763e-01,2.65811e-01,9.89958e-01,1066
205000,6.83217e-03,1.22075e-01,1.19070e-01,1.12357e-01,1.63268e-01,9.89954e-01,1071
206000,6.72566e-03,1.14948e-01,1.21113e-01,1.09195e-01,2.66492e-01,9.89988e-01,1076
207000,6.68464e-03,1.17416e-01,1.19905e-01,1.11063e-01,3.75148e-01,9.89936e-01,1081
208000,6.74132e-03,1.19421e-01,1.18485e-01,1.10247e-01,1.86798e-01,9.89984e-01,1086
209000,6.66029e-03,1.15693e-01,1.21081e-01,1.07336e-01,1.73730e-01,9.89972e-01,1091
210000,6.64144e-03,1.18697e-01,1.18085e-01,1.11514e-01,1.61179e-01,9.89976e-01,1096
211000,6.68755e-03,1.19761e-01,1.18372e-01,1.09612e-01,5.75533e-01,9.89964e-01,1101
212000,6.63112e-03,1.18794e-01,1.19935e-01,1.10140e-01,1.04684e-01,9.89954e-01,1106
213000,6.46520e-03,1.17565e-01,1.16552e-01,1.10246e-01,9.78230e-02,9.89964e-01,1111
214000,6.69456e-03,1.18626e-01,1.20557e-01,1.11032e-01,1.69268e-01,9.89994e-01,1116
215000,6.77043e-03,1.19117e-01,1.20128e-01,1.10879e-01,1.25296e-01,9.89968e-01,1121
216000,6.77685e-03,1.20059e-01,1.20374e-01,1.11190e-01,2.56222e-01,9.89941e-01,1126
217000,6.63687e-03,1.17438e-01,1.20319e-01,1.10118e-01,1.55576e-01,9.89976e-01,1131
218000,6.68414e-03,1.15239e-01,1.22032e-01,1.08835e-01,1.40060e-01,9.89972e-01,1136
219000,6.69153e-03,1.18171e-01,1.19106e-01,1.10185e-01,3.44895e-01,9.89945e-01,1141
220000,6.55186e-03,1.17921e-01,1.19877e-01,1.10737e-01,9.91063e-02,9.89958e-01,1146
221000,6.64674e-03,1.18201e-01,1.18465e-01,1.09521e-01,1.02876e-01,9.89976e-01,1151
222000,6.74269e-03,1.20594e-01,1.19748e-01,1.11931e-01,8.28221e-02,9.89938e-01,1156
223000,6.77649e-03,1.21204e-01,1.20641e-01,1.10411e-01,3.65957e-01,9.89951e-01,1161
224000,6.62564e-03,1.18104e-01,1.18632e-01,1.11468e-01,1.73086e-01,9.89983e-01,1166
225000,6.77860e-03,1.20186e-01,1.18722e-01,1.11308e-01,1.23897e-01,9.89955e-01,1171
226000,6.76755e-03,1.18606e-01,1.19617e-01,1.09447e-01,1.18104e-01,9.89974e-01,1176
227000,6.56168e-03,1.19988e-01,1.18410e-01,1.10496e-01,8.43330e-02,9.89973e-01,1180
228000,6.79683e-03,1.20461e-01,1.18791e-01,1.12617e-01,3.66762e-01,9.89950e-01,1185
229000,6.70771e-03,1.20415e-01,1.15969e-01,1.13787e-01,2.51729e-01,9.89941e-01,1190
230000,6.73811e-03,1.18244e-01,1.20824e-01,1.08704e-01,2.13558e-01,9.89952e-01,1195
231000,6.69340e-03,1.17818e-01,1.21421e-01,1.07582e-01,1.54661e-01,9.89985e-01,1200
232000,6.71631e-03,1.19724e-01,1.21376e-01,1.10465e-01,9.84510e-02,9.89955e-01,1205
233000,6.70813e-03,1.20766e-01,1.16645e-01,1.10579e-01,1.87227e-01,9.89961e-01,1210
234000,6.65438e-03,1.21538e-01,1.17507e-01,1.10906e-01,1.63192e-01,9.89962e-01,1215
235000,6.65763e-03,1.24655e-01,1.14357e-01,1.12490e-01,1.86953e-01,9.89965e-01,1220
236000,6.72016e-03,1.18289e-01,1.18438e-01,1.10992e-01,1.95542e-01,9.89941e-01,1225
237000,6.58421e-03,1.13786e-01,1.21360e-01,1.06470e-01,2.29752e-01,9.89944e-01,1230
238000,6.60907e-03,1.22144e-01,1.16215e-01,1.11613e-01,1.54194e-01,9.89955e-01,1235
239000,6.69227e-03,1.21340e-01,1.16532e-01,1.12169e-01,1.31217e-01,9.89958e-01,1240
240000,6.76607e-03,1.20010e-01,1.18793e-01,1.12927e-01,1.81567e-01,9.89953e-01,1245
241000,6.75667e-03,1.20241e-01,1.21503e-01,1.10231e-01,1.72265e-01,9.89964e-01,1250
242000,6.61464e-03,1.16724e-01,1.18569e-01,1.08050e-01,8.90283e-02,9.89963e-01,1255
243000,6.73680e-03,1.21204e-01,1.16998e-01,1.13301e-01,1.09414e-01,9.89960e-01,1260
244000,6.68894e-03,1.14473e-01,1.22771e-01,1.08479e-01,1.70201e-01,9.89979e-01,1265
245000,6.84348e-03,1.19579e-01,1.24347e-01,1.09379e-01,2.53813e-01,9.89952e-01,1270
246000,6.53776e-03,1.21392e-01,1.13040e-01,1.11263e-01,1.43418e-01,9.89970e-01,1275
247000,6.64789e-03,1.21236e-01,1.18827e-01,1.11125e-01,1.47661e-01,9.89950e-01,1280
248000,6.68592e-03,1.19740e-01,1.19609e-01,1.10375e-01,6.53035e-02,9.89982e-01,1285
249000,6.56809e-03,1.16612e-01,1.17095e-01,1.09170e-01,9.45973e-02,9.89960e-01,1290
250000,6.82721e-03,1.20621e-01,1.20258e-01,1.09694e-01,4.41168e-01,9.89940e-01,1295
251000,6.66091e-03,1.19249e-01,1.17010e-01,1.10595e-01,9.96158e-02,9.89960e-01,1300
252000,6.61559e-03,1.20857e-01,1.15849e-01,1.09098e-01,2.03651e-01,9.89943e-01,1305
253000,6.74726e-03,1.22695e-01,1.17513e-01,1.09528e-01,1.97366e-01,9.89966e-01,1310
254000,6.73796e-03,1.16145e-01,1.23636e-01,1.06422e-01,1.71164e-01,9.89955e-01,1315
255000,6.67852e-03,1.20354e-01,1.16646e-01,1.10470e-01,2.23725e-01,9.89955e-01,1320
256000,6.71165e-03,1.19737e-01,1.18845e-01,1.09367e-01,2.54076e-01,9.89941e-01,1325
257000,6.78426e-03,1.23132e-01,1.20773e-01,1.10090e-01,5.54168e-01,9.89961e-01,1330
258000,6.77432e-03,1.17709e-01,1.21804e-01,1.08101e-01,2.97904e-01,9.89960e-01,1335
259000,6.52450e-03,1.11481e-01,1.20886e-01,1.06464e-01,8.15735e-02,9.89940e-01,1340
